Identification,Latitude,Longitude,Time of Observation,Ice Accretion On Ship,Thickness of Ice Accretion On Ship,Rate of Ice Accretion on Ship,Sea Level Pressure,Characteristics of Pressure Tendency,Pressure Tendency,Air Temperature,Wet Bulb Temperature,Dew Point Temperature,Sea Surface Temperature,Wave Direction,Wave Period,Wave Height,Swell Direction,Swell Period,Swell Height,Total Cloud Amount,Low Cloud Amount,Low Cloud Type,Cloud Height Indicator,Cloud Height,Middle Cloud Type,High Cloud Type,Visibility,Visibility Indicator,Present Weather,Past Weather,Wind Direction,Wind Speed
44255, 47.3, 303.0,2011-08-02T06:00:00, , , ,29.93,7,0.01,53.4, , ,57.0, , 9, 2,33, , , , , , ,A, , , , , , ,180, 10
44255, 47.3, 302.7,2011-08-02T07:00:00, , , ,29.92,7,0.01,52.7, , ,57.0, , 8, 2, , , , , , , , , , , , , , , , 
44255, 47.3, 303.0,2011-08-02T08:00:00, , , ,29.92, , ,52.9, , , , , , , , , , , , , , , , , , , , ,340, 10
44255, 47.3, 303.0,2011-08-02T08:00:00, , , ,29.92,7,0.02,52.9, , ,57.0, , 8, 2,33, , , , , , ,A, , , , , , ,340, 10
44255, 47.3, 302.7,2011-08-02T09:00:00, , , ,29.93,7,0.00,53.1, , ,56.8, , 8, 2, , , , , , , , , , , , , , , 60, 20
44255, 47.3, 303.0,2011-08-02T10:00:00, , , ,29.94, , ,54.0, , , , , , , , , , , , , , , , , , , , , 70, 30
44255, 47.3, 303.0,2011-08-02T10:00:00, , , ,29.94,2,0.02,54.0, , ,57.0, , 8, 2,33, , , , , , ,A, , , , , , , 70, 30
44255, 47.3, 302.7,2011-08-02T11:00:00, , , ,29.96,2,0.04,54.0, , ,57.0, , 8, 2, , , , , , , , , , , , , , ,110, 20
44255, 47.3, 303.0,2011-08-02T12:00:00, , , ,29.96, , ,53.2, , , , , , , , , , , , , , , , , , , , , 90, 30
44255, 47.3, 303.0,2011-08-02T12:00:00, , , ,29.96,2,0.04,53.2, , ,57.0, , 8, 2,33, , , , , , ,A, , , , , , , 90, 30
44255, 47.3, 302.7,2011-08-02T14:00:00, , , ,29.95,7,0.01,53.4, , ,57.2, , 8, 2, , , , , , , , , , , , , , ,100, 50
44255, 47.3, 302.7,2011-08-02T15:00:00, , , ,29.95,7,0.01,53.8, , ,57.4, , 8, 2, , , , , , , , , , , , , , ,110, 50
44255, 47.3, 303.0,2011-08-02T15:00:00, , , ,29.95,7,0.01,53.8, , ,57.4, , 8, 2,33, , , , , , ,A, , , , , , ,110, 50
44255, 47.3, 303.0,2011-08-02T16:00:00, , , ,29.95, , ,54.5, , , , , , , , , , , , , , , , , , , , ,110, 40
44255, 47.3, 303.0,2011-08-02T17:00:00, , , ,29.96, , ,54.9, , , , , , , , , , , , , , , , , , , , ,120, 40
44255, 47.3, 303.0,2011-08-02T17:00:00, , , ,29.96,2,0.01,54.9, , ,57.6, , 8, 2,33, , , , , , ,A, , , , , , ,120, 40
44255, 47.3, 302.7,2011-08-02T18:00:00, , , ,29.95,7,0.00,54.9, , ,57.7, , 7, 2, , , , , , , , , , , , , , ,120, 40
44255, 47.3, 302.7,2011-08-02T19:00:00, , , ,29.96,2,0.00,55.2, , ,57.7, , 8, 2, , , , , , , , , , , , , , ,130, 40
44255, 47.3, 303.0,2011-08-02T19:00:00, , , ,29.96,2,0.00,55.2, , ,57.7, , 8, 2,33, , , , , , ,A, , , , , , ,130, 40
44255, 47.3, 303.0,2011-08-02T20:00:00, , , ,29.96, , ,54.9, , , , , , , , , , , , , , , , , , , , ,140, 30
44255, 47.3, 303.0,2011-08-02T22:00:00, , , , , , , , , , , , , ,33, , , , , , ,A, , , , , , , , 
44255, 47.3, 302.7,2011-08-02T23:00:00, , , ,29.98,2,0.02,53.8, , ,57.2, , 8, 1, , , , , , , , , , , , , , ,140, 30
44255, 47.3, 303.0,2011-08-02T23:00:00, , , ,29.98,2,0.02,53.8, , ,57.2, , 8, 1,33, , , , , , ,A, , , , , , ,140, 30
44255, 47.3, 303.0,2011-08-03T00:00:00, , , ,29.99, , ,53.6, , , , , , , , , , , , , , , , , , , , ,120, 20
44255, 47.3, 302.7,2011-08-03T01:00:00, , , ,30.00, , ,54.0, , ,56.8, , 8, 2, , , , , , , , , , , , , , ,130, 30
44255, 47.3, 303.0,2011-08-03T01:00:00, , , ,30.00, , ,54.0, , ,56.8, , 8, 2,33, , , , , , ,A, , , , , , ,130, 30
44255, 47.3, 303.0,2011-08-03T02:00:00, , , ,30.00, , ,54.0, , , , , , , , , , , , , , , , , , , , ,120, 40
44255, 47.3, 303.0,2011-08-03T03:00:00, , , ,30.00, , ,53.8, , , , , , , , , , , , , , , , , , , , ,110, 40
44255, 47.3, 303.0,2011-08-03T03:00:00, , , ,30.00,2,0.01,53.8, , ,57.0, , 8, 1,33, , , , , , ,A, , , , , , ,110, 40
44255, 47.3, 303.0,2011-08-03T04:00:00, , , ,29.99, , ,53.8, , , , , , , , , , , , , , , , , , , , ,120, 60
44255, 47.3, 303.0,2011-08-03T05:00:00, , , ,29.99, , ,53.4, , , , , , , , , , , , , , , , , , , , ,110, 60
44255, 47.3, 302.7,2011-08-03T05:00:00, , , ,29.99,7,0.01,53.4, , ,57.2, , 7, 2, , , , , , , , , , , , , , ,110, 60
44255, 47.3, 303.0,2011-08-03T06:00:00, , , ,29.99, , ,53.4, , , , , , , , , , , , , , , , , , , , ,100, 60
44255, 47.3, 303.0,2011-08-03T07:00:00, , , ,29.98,7,0.01,53.6, , ,57.0, , 8, 2,33, , , , , , ,A, , , , , , ,100, 60
44255, 47.3, 302.7,2011-08-03T07:00:00, , , ,29.98,7,0.01,53.6, , ,57.0, , 8, 2, , , , , , , , , , , , , , ,100, 60
44255, 47.3, 303.0,2011-08-03T08:00:00, , , ,29.99,2,0.00,53.4, , ,57.0, , 8, 2,33, , , , , , ,A, , , , , , , 90, 60
44255, 47.3, 303.0,2011-08-03T09:00:00, , , ,30.01, , ,54.1, , , , , , , , , , , , , , , , , , , , ,100, 60
44255, 47.3, 302.7,2011-08-03T09:00:00, , , ,30.01,2,0.02,54.1, , ,56.8, , 7, 2, , , , , , , , , , , , , , ,100, 60
44255, 47.3, 303.0,2011-08-03T10:00:00, , , ,30.02, , ,54.5, , , , , , , , , , , , , , , , , , , , ,100, 60
44255, 47.3, 303.0,2011-08-03T11:00:00, , , ,30.03,2,0.04,54.5, , ,56.8, , 8, 2,33, , , , , , ,A, , , , , , ,100, 70
44255, 47.3, 302.7,2011-08-03T11:00:00, , , ,30.03,2,0.04,54.5, , ,56.8, , 8, 2, , , , , , , , , , , , , , ,100, 70
44255, 47.3, 303.0,2011-08-03T12:00:00, , , ,30.03, , ,55.0, , , , , , , , , , , , , , , , , , , , , 80, 70
44255, 47.3, 303.0,2011-08-03T13:00:00, , , ,30.03, , ,54.5, , , , , , , , , , , , , , , , , , , , ,100, 80
44255, 47.3, 302.7,2011-08-03T13:00:00, , , ,30.03,2,0.01,54.5, , ,56.5, , 5, 2, , , , , , , , , , , , , , ,100, 80
44255, 47.3, 303.0,2011-08-03T14:00:00, , , ,30.04, , ,54.9, , , , , , , , , , , , , , , , , , , , ,100, 80
44255, 47.3, 303.0,2011-08-03T15:00:00, , , ,30.02,7,0.01,55.6, , ,55.6, , 5, 2,33, , , , , , ,A, , , , , , ,110, 80
44255, 47.3, 302.7,2011-08-03T15:00:00, , , ,30.02,7,0.01,55.6, , ,55.6, , 5, 2, , , , , , , , , , , , , , ,110, 80
44255, 47.3, 303.0,2011-08-03T16:00:00, , , ,30.02, , ,56.5, , , , , , , , , , , , , , , , , , , , ,110, 80
44255, 47.3, 303.0,2011-08-03T17:00:00, , , ,30.02,7,0.02,55.9, , ,56.1, , 6, 2,33, , , , , , ,A, , , , , , ,120, 60
44255, 47.3, 302.7,2011-08-03T17:00:00, , , ,30.02,7,0.02,55.9, , ,56.1, , 6, 2, , , , , , , , , , , , , , ,120, 60
44255, 47.3, 303.0,2011-08-03T18:00:00, , , ,30.02,7,0.00,56.1, , ,56.3, , 5, 2,33, , , , , , ,A, , , , , , ,120, 50
44255, 47.3, 303.0,2011-08-03T19:00:00, , , ,30.02, , ,56.5, , , , , , , , , , , , , , , , , , , , ,120, 50
44255, 47.3, 302.7,2011-08-03T19:00:00, , , ,30.02,2,0.01,56.5, , ,56.3, , 6, 2, , , , , , , , , , , , , , ,120, 50
44255, 47.3, 303.0,2011-08-03T20:00:00, , , ,30.02, , ,55.9, , , , , , , , , , , , , , , , , , , , ,140, 50
44255, 47.3, 303.0,2011-08-03T21:00:00, , , ,30.02,7,0.00,55.6, , ,56.3, , 6, 2,33, , , , , , ,A, , , , , , ,120, 60
44255, 47.3, 302.7,2011-08-03T21:00:00, , , ,30.02,7,0.00,55.6, , ,56.3, , 6, 2, , , , , , , , , , , , , , ,120, 60
44255, 47.3, 303.0,2011-08-03T22:00:00, , , ,30.01, , ,55.8, , , , , , , , , , , , , , , , , , , , ,110, 60
44255, 47.3, 303.0,2011-08-03T23:00:00, , , ,30.01,7,0.01,55.6, , ,56.1, , 6, 2,33, , , , , , ,A, , , , , , ,130, 70
44255, 47.3, 302.7,2011-08-03T23:00:00, , , ,30.01,7,0.01,55.6, , ,56.1, , 6, 2, , , , , , , , , , , , , , ,130, 70
44255, 47.3, 303.0,2011-08-04T00:00:00, , , ,30.02, , ,55.9, , , , , , , , , , , , , , , , , , , , ,120, 60
44255, 47.3, 303.0,2011-08-04T01:00:00, , , ,30.02,2,0.01,56.1, , ,55.9, , 6, 2,33, , , , , , ,A, , , , , , ,130, 60
44255, 47.3, 302.7,2011-08-04T01:00:00, , , ,30.02,2,0.01,56.1, , ,55.9, , 6, 2, , , , , , , , , , , , , , ,130, 60
44255, 47.3, 303.0,2011-08-04T02:00:00, , , ,30.02, , ,56.5, , , , , , , , , , , , , , , , , , , , ,120, 30
44255, 47.3, 303.0,2011-08-04T03:00:00, , , ,30.01, , ,56.3, , , , , , , , , , , , , , , , , , , , , 70, 30
44255, 47.3, 302.7,2011-08-04T03:00:00, , , ,30.01,7,0.01,56.3, , ,55.9, , 5, 2, , , , , , , , , , , , , , , 70, 30
44255, 47.3, 303.0,2011-08-04T04:00:00, , , ,30.02, , ,55.9, , , , , , , , , , , , , , , , , , , , , 50, 30
44255, 47.3, 303.0,2011-08-04T05:00:00, , , ,30.02,7,0.00,56.1, , ,55.9, , 6, 2,33, , , , , , ,A, , , , , , , 50, 30
44255, 47.3, 302.7,2011-08-04T05:00:00, , , ,30.02,7,0.00,56.1, , ,55.9, , 6, 2, , , , , , , , , , , , , , , 50, 30
44255, 47.3, 303.0,2011-08-04T06:00:00, , , ,30.03,2,0.02,56.5, , ,55.9, , 6, 2,33, , , , , , ,A, , , , , , , 50, 20
44255, 47.3, 303.0,2011-08-04T07:00:00, , , ,30.03,2,0.01,57.0, , ,56.1, , 7, 1,33, , , , , , ,A, , , , , , , 60, 30
44255, 47.3, 302.7,2011-08-04T07:00:00, , , ,30.03,2,0.01,57.0, , ,56.1, , 7, 1, , , , , , , , , , , , , , , 60, 30
44255, 47.3, 303.0,2011-08-04T09:00:00, , , ,30.03,7,0.00,57.0, , ,56.5, , 6, 1,33, , , , , , ,A, , , , , , , 80, 60
44255, 47.3, 303.0,2011-08-04T10:00:00, , , ,30.04,2,0.01,56.5, , ,56.5, , 6, 2,33, , , , , , ,A, , , , , , , 80, 50
44255, 47.3, 302.7,2011-08-04T10:00:00, , , ,30.04,2,0.01,56.5, , ,56.5, , 6, 2, , , , , , , , , , , , , , , 80, 50
44255, 47.3, 303.0,2011-08-04T11:00:00, , , ,30.05, , ,56.3, , , , , , , , , , , , , , , , , , , , , 80, 50
44255, 47.3, 303.0,2011-08-04T12:00:00, , , ,30.05,2,0.02,56.5, , ,56.5, , , ,33, , , , , , ,A, , , , , , ,100, 50
44255, 47.3, 302.7,2011-08-04T12:00:00, , , ,30.05,2,0.02,56.5, , ,56.5, , , , , , , , , , , , , , , , , ,100, 50
44255, 47.3, 303.0,2011-08-04T13:00:00, , , ,30.05, , ,55.6, , , , , , , , , , , , , , , , , , , , , 90, 60
44255, 47.3, 303.0,2011-08-04T14:00:00, , , ,30.05,2,0.00,56.7, , ,56.7, , 5, 2,33, , , , , , ,A, , , , , , , 80, 60
44255, 47.3, 302.7,2011-08-04T14:00:00, , , ,30.05,2,0.00,56.7, , ,56.7, , 5, 2, , , , , , , , , , , , , , , 80, 60
44255, 47.3, 303.0,2011-08-04T15:00:00, , , ,30.04, , ,56.7, , , , , , , , , , , , , , , , , , , , , 90, 70
44255, 47.3, 303.0,2011-08-04T16:00:00, , , ,30.04, , ,56.8, , , , , , , , , , , , , , , , , , , , , 80, 70
44255, 47.3, 302.7,2011-08-04T16:00:00, , , ,30.04,7,0.01,56.8, , ,56.7, , 5, 2, , , , , , , , , , , , , , , 80, 70
44255, 47.3, 303.0,2011-08-04T17:00:00, , , ,30.04, , ,57.0, , , , , , , , , , , , , , , , , , , , , 90, 70
44255, 47.3, 303.0,2011-08-04T18:00:00, , , ,30.03,7,0.01,57.2, , ,57.0, , 6, 2,33, , , , , , ,A, , , , , , , 90, 60
44255, 47.3, 302.7,2011-08-04T18:00:00, , , ,30.03,7,0.01,57.2, , ,57.0, , 6, 2, , , , , , , , , , , , , , , 90, 60
44255, 47.3, 303.0,2011-08-04T19:00:00, , , ,30.04,2,0.00,57.7, , ,57.0, , 7, 2,33, , , , , , ,A, , , , , , , 80, 50
44255, 47.3, 303.0,2011-08-04T20:00:00, , , ,30.03,7,0.01,57.7, , ,57.2, , 6, 2,33, , , , , , ,A, , , , , , , 80, 50
44255, 47.3, 302.7,2011-08-04T20:00:00, , , ,30.03,7,0.01,57.7, , ,57.2, , 6, 2, , , , , , , , , , , , , , , 80, 50
44255, 47.3, 303.0,2011-08-04T21:00:00, , , ,30.03, , ,57.9, , , , , , , , , , , , , , , , , , , , , 90, 40
44255, 47.3, 303.0,2011-08-04T22:00:00, , , ,30.02,7,0.02,58.3, , ,57.0, , 6, 2,33, , , , , , ,A, , , , , , , 70, 50
44255, 47.3, 302.7,2011-08-04T22:00:00, , , ,30.02,7,0.02,58.3, , ,57.0, , 6, 2, , , , , , , , , , , , , , , 70, 50
44255, 47.3, 303.0,2011-08-04T23:00:00, , , ,30.02,7,0.01,57.9, , ,57.0, , 7, 2,33, , , , , , ,A, , , , , , , 70, 50
44255, 47.3, 303.0,2011-08-05T00:00:00, , , ,30.02,7,0.01,58.1, , ,56.8, , 5, 2,33, , , , , , ,A, , , , , , , 70, 50
44255, 47.3, 302.7,2011-08-05T00:00:00, , , ,30.02,7,0.01,58.1, , ,56.8, , 5, 2, , , , , , , , , , , , , , , 70, 50
44255, 47.3, 303.0,2011-08-05T01:00:00, , , ,30.03,2,0.01,58.1, , ,56.8, , 7, 2,33, , , , , , ,A, , , , , , , 60, 40
44255, 47.3, 303.0,2011-08-05T02:00:00, , , ,30.02,2,0.00,58.1, , ,57.0, , 6, 2,33, , , , , , ,A, , , , , , , 70, 50
44255, 47.3, 302.7,2011-08-05T02:00:00, , , ,30.02,2,0.00,58.1, , ,57.0, , 6, 2, , , , , , , , , , , , , , , 70, 50
44255, 47.3, 303.0,2011-08-05T03:00:00, , , ,30.01, , ,57.9, , , , , , , , , , , , , , , , , , , , , 80, 60
44255, 47.3, 303.0,2011-08-05T04:00:00, , , ,30.00,7,0.03,57.6, , ,56.7, , 6, 2,33, , , , , , ,A, , , , , , , 70, 70
44255, 47.3, 302.7,2011-08-05T04:00:00, , , ,30.00,7,0.03,57.6, , ,56.7, , 6, 2, , , , , , , , , , , , , , , 70, 70
44255, 47.3, 303.0,2011-08-05T05:00:00, , , ,29.99, , ,57.7, , , , , , , , , , , , , , , , , , , , , 70, 80
44255, 47.3, 303.0,2011-08-05T06:00:00, , , ,29.98,7,0.03,56.8, , ,56.3, , 4, 3,33, , , , , , ,A, , , , , , , 60, 90
44255, 47.3, 302.7,2011-08-05T06:00:00, , , ,29.98,7,0.03,56.8, , ,56.3, , 4, 3, , , , , , , , , , , , , , , 60, 90
44255, 47.3, 303.0,2011-08-05T07:00:00, , , ,29.98, , ,57.0, , , , , , , , , , , , , , , , , , , , , 60, 90
44255, 47.3, 303.0,2011-08-05T08:00:00, , , ,29.98, , ,57.0, , , , , , , , , , , , , , , , , , , , , 60, 90
44255, 47.3, 302.7,2011-08-05T08:00:00, , , ,29.98,7,0.01,57.0, , ,55.9, , 5, 3, , , , , , , , , , , , , , , 60, 90
44255, 47.3, 302.7,2011-08-05T09:00:00, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44255, 47.3, 303.0,2011-08-05T10:00:00, , , ,29.97, , ,57.6, , , , , , , , , , , , , , , , , , , , , 60, 90
44255, 47.3, 303.0,2011-08-05T11:00:00, , , ,29.97,7,0.01,57.4, , ,55.8, , 5, 3,33, , , , , , ,A, , , , , , , 60, 90
44255, 47.3, 302.7,2011-08-05T11:00:00, , , ,29.97,7,0.01,57.4, , ,55.8, , 5, 3, , , , , , , , , , , , , , , 60, 90
44255, 47.3, 303.0,2011-08-05T12:00:00, , , ,29.98, , ,57.7, , , , , , , , , , , , , , , , , , , , , 60, 90
44255, 47.3, 303.0,2011-08-05T13:00:00, , , ,29.98,2,0.01,57.7, , ,55.8, , 5, 3,33, , , , , , ,A, , , , , , , 60, 90
44255, 47.3, 302.7,2011-08-05T13:00:00, , , ,29.98,2,0.01,57.7, , ,55.8, , 5, 3, , , , , , , , , , , , , , , 60, 90
44255, 47.3, 303.0,2011-08-05T14:00:00, , , ,29.97, , ,57.7, , , , , , , , , , , , , , , , , , , , , 60, 80
44255, 47.3, 303.0,2011-08-05T15:00:00, , , ,29.96, , ,58.3, , , , , , , , , , , , , , , , , , , , , 60, 70
44255, 47.3, 302.7,2011-08-05T15:00:00, , , ,29.96,7,0.02,58.3, , ,55.6, , 5, 3, , , , , , , , , , , , , , , 60, 70
44255, 47.3, 303.0,2011-08-05T16:00:00, , , ,29.94,7,0.04,58.5, , ,55.8, , 5, 3,33, , , , , , ,A, , , , , , , 60, 70
44255, 47.3, 303.0,2011-08-05T17:00:00, , , ,29.92, , ,59.0, , , , , , , , , , , , , , , , , , , , , 60, 80
44255, 47.3, 302.7,2011-08-05T17:00:00, , , ,29.92,7,0.05,59.0, , ,55.8, , 8, 3, , , , , , , , , , , , , , , 60, 80
44255, 47.3, 303.0,2011-08-05T18:00:00, , , ,29.91,7,0.04,59.2, , ,55.8, , 8, 3,33, , , , , , ,A, , , , , , , 60, 70
44255, 47.3, 303.0,2011-08-05T19:00:00, , , ,29.91,7,0.03,59.5, , ,55.9, , 8, 3,33, , , , , , ,A, , , , , , , 70, 70
44255, 47.3, 302.7,2011-08-05T19:00:00, , , ,29.91,7,0.03,59.5, , ,55.9, , 8, 3, , , , , , , , , , , , , , , 70, 70
44255, 47.3, 303.0,2011-08-05T20:00:00, , , ,29.90, , ,59.9, , , , , , , , , , , , , , , , , , , , , 60, 80
44255, 47.3, 303.0,2011-08-05T21:00:00, , , ,29.91,7,0.01,60.1, , , , , , ,33, , , , , , ,A, , , , , , , 40, 60
44255, 47.3, 302.7,2011-08-05T21:00:00, , , ,29.91,7,0.01,60.1, , , , , , , , , , , , , , , , , , , , , 40, 60
44255, 47.3, 303.0,2011-08-05T22:00:00, , , , , , , , , , , , , ,33, , , , , , ,A, , , , , , , 40, 70
44255, 47.3, 303.0,2011-08-06T03:00:00, , , ,29.87, , ,58.1, , ,55.8, , 5, 2,33, , , , , , ,A, , , , , , , 40,100
44255, 47.3, 302.7,2011-08-06T03:00:00, , , ,29.87, , ,58.1, , ,55.8, , 5, 2, , , , , , , , , , , , , , , 40,100
44255, 47.3, 303.0,2011-08-06T04:00:00, , , ,29.85, , ,57.6, , , , , , , , , , , , , , , , , , , , , 30, 90
44255, 47.3, 303.0,2011-08-06T05:00:00, , , ,29.85, , ,57.6, , , , , , , , , , , , , , , , , , , , , 30, 90
44255, 47.3, 302.7,2011-08-06T05:00:00, , , ,29.85, , ,57.6, , ,55.8, , 5, 2, , , , , , , , , , , , , , , 30, 90
44255, 47.3, 303.0,2011-08-06T06:00:00, , , ,29.85, , ,57.4, , , , , , , , , , , , , , , , , , , , , 20, 90
44255, 47.3, 303.0,2011-08-06T07:00:00, , , ,29.84, , ,57.4, , , , , , , , , , , , , , , , , , , , , 20, 70
44255, 47.3, 302.7,2011-08-06T07:00:00, , , ,29.84,7,0.02,57.4, , ,55.8, , 4, 2, , , , , , , , , , , , , , , 20, 70
44255, 47.3, 303.0,2011-08-06T08:00:00, , , ,29.86,2,0.01,57.4, , ,55.9, , 4, 2,33, , , , , , ,A, , , , , , , 20, 80
44255, 47.3, 303.0,2011-08-06T11:00:00, , , , , , , , , , , , , , , , , , , , , , , , , , , , 30, 90
44255, 47.3, 302.7,2011-08-06T11:00:00, , , , , , , , , , , , , , , , , , , , , , , , , , , , 30, 90
44255, 47.3, 303.0,2011-08-06T14:00:00, , , ,29.90, , ,58.1, , ,56.5, , 5, 2,33, , , , , , ,A, , , , , , , 20, 60
44255, 47.3, 303.0,2011-08-06T15:00:00, , , ,29.89, , ,58.6, , , , , , , , , , , , , , , , , , , , , 10, 50
44255, 47.3, 302.7,2011-08-06T15:00:00, , , ,29.89, , ,58.6, , ,56.7, , 4, 2, , , , , , , , , , , , , , , 10, 50
44255, 47.3, 302.7,2011-08-06T17:00:00, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44255, 47.3, 303.0,2011-08-06T18:00:00, , , ,29.86,7,0.03,60.4, , ,57.4, ,12, 2,33, , , , , , ,A, , , , , , ,330, 20
44255, 47.3, 303.0,2011-08-06T19:00:00, , , ,29.85, , ,61.3, , , , , , , , , , , , , , , , , , , , ,340, 10
44255, 47.3, 302.7,2011-08-06T19:00:00, , , ,29.85, , ,61.3, , ,57.7, ,11, 2, , , , , , , , , , , , , , ,340, 10
44255, 47.3, 303.0,2011-08-06T20:00:00, , , ,29.85, , ,61.9, , ,57.7, ,11, 2,33, , , , , , ,A, , , , , , ,140, 10
44255, 47.3, 303.0,2011-08-06T21:00:00, , , ,29.86, , ,61.9, , , , , , , , , , , , , , , , , , , , , 40, 40
44255, 47.3, 302.7,2011-08-06T21:00:00, , , ,29.86,4,0.00,61.9, , ,58.3, , , , , , , , , , , , , , , , , , 40, 40
44255, 47.3, 303.0,2011-08-06T22:00:00, , , ,29.86,2,0.01,61.0, , ,57.7, ,11, 2,33, , , , , , ,A, , , , , , , 30, 40
44255, 47.3, 303.0,2011-08-06T23:00:00, , , , , , , , , , , , , , , , , , , , , , , , , , , , 40, 80
44255, 47.3, 302.7,2011-08-06T23:00:00, , , , , , , , , , , , , , , , , , , , , , , , , , , , 40, 80
44255, 47.3, 303.0,2011-08-07T00:00:00, , , ,29.88,2,0.02,59.7, , ,57.0, ,10, 2,33, , , , , , ,A, , , , , , , 30, 80
44255, 47.3, 303.0,2011-08-07T01:00:00, , , ,29.91, , ,58.6, , , , , , , , , , , , , , , , , , , , , , 60
44255, 47.3, 302.7,2011-08-07T01:00:00, , , ,29.91,2,0.04,58.6, , ,56.7, ,11, 2, , , , , , , , , , , , , , , , 
44255, 47.3, 303.0,2011-08-07T02:00:00, , , ,29.91, , ,57.7, , ,56.1, ,10, 2,33, , , , , , ,A, , , , , , ,361, 70
44255, 47.3, 303.0,2011-08-07T03:00:00, , , ,29.91, , ,56.8, , , , , , , , , , , , , , , , , , , , , 10, 80
44255, 47.3, 302.7,2011-08-07T03:00:00, , , ,29.91,2,0.03,56.8, , ,55.9, ,11, 2, , , , , , , , , , , , , , , 10, 80
44255, 47.3, 303.0,2011-08-07T04:00:00, , , ,29.88,7,0.02,56.1, , ,56.1, ,10, 2,33, , , , , , ,A, , , , , , , 20, 80
44255, 47.3, 303.0,2011-08-07T06:00:00, , , ,29.86, , ,55.6, , , , , , , , , , , , , , , , , , , , , 30, 80
44255, 47.3, 302.7,2011-08-07T06:00:00, , , ,29.86,7,0.05,55.6, , ,56.1, ,10, 2, , , , , , , , , , , , , , , 30, 80
44255, 47.3, 303.0,2011-08-07T07:00:00, , , ,29.87,7,0.02,54.9, , ,56.1, ,10, 2,33, , , , , , ,A, , , , , , , 10, 50
44255, 47.3, 303.0,2011-08-07T08:00:00, , , ,29.87, , ,54.9, , , , , , , , , , , , , , , , , , , , , , 60
44255, 47.3, 302.7,2011-08-07T08:00:00, , , ,29.87, , ,54.9, , ,56.1, ,10, 2, , , , , , , , , , , , , , , , 
44255, 47.3, 303.0,2011-08-07T09:00:00, , , ,29.88,2,0.02,54.5, , ,55.9, , 4, 2,33, , , , , , ,A, , , , , , ,361, 70
44255, 47.3, 303.0,2011-08-07T10:00:00, , , ,29.89, , ,54.5, , , , , , , , , , , , , , , , , , , , , , 70
44255, 47.3, 302.7,2011-08-07T10:00:00, , , ,29.89,2,0.02,54.5, , ,55.9, , 4, 1, , , , , , , , , , , , , , , , 
44255, 47.3, 303.0,2011-08-07T11:00:00, , , ,29.88,2,0.01,54.5, , ,55.9, ,10, 2,33, , , , , , ,A, , , , , , , 10, 60
44255, 47.3, 303.0,2011-08-07T12:00:00, , , ,29.88,2,0.01,55.2, , ,55.9, ,10, 1,33, , , , , , ,A, , , , , , , 10, 40
44255, 47.3, 302.7,2011-08-07T12:00:00, , , ,29.88,2,0.01,55.2, , ,55.9, ,10, 1, , , , , , , , , , , , , , , 10, 40
44255, 47.3, 303.0,2011-08-07T13:00:00, , , ,29.88, , ,55.8, , , , , , , , , , , , , , , , , , , , , , 50
44255, 47.3, 303.0,2011-08-07T14:00:00, , , ,29.87,7,0.02,57.0, , ,56.3, , 9, 1,33, , , , , , ,A, , , , , , ,340, 40
44255, 47.3, 302.7,2011-08-07T14:00:00, , , ,29.87,7,0.02,57.0, , ,56.3, , 9, 1, , , , , , , , , , , , , , ,340, 40
44255, 47.3, 303.0,2011-08-07T15:00:00, , , ,29.85, , ,57.6, , , , , , , , , , , , , , , , , , , , ,330, 20
44255, 47.3, 303.0,2011-08-07T16:00:00, , , ,29.84, , ,57.9, , , , , , , , , , , , , , , , , , , , ,260, 20
44255, 47.3, 302.7,2011-08-07T16:00:00, , , ,29.84,7,0.04,57.9, , ,57.6, , 9, 1, , , , , , , , , , , , , , ,260, 20
44255, 47.3, 303.0,2011-08-07T17:00:00, , , ,29.82,7,0.04,58.3, , ,57.7, , 9, 1,33, , , , , , ,A, , , , , , ,230, 30
44255, 47.3, 303.0,2011-08-07T18:00:00, , , ,29.82,7,0.04,58.6, , ,57.7, , 9, 1,33, , , , , , ,A, , , , , , ,250, 50
44255, 47.3, 302.7,2011-08-07T18:00:00, , , ,29.82,7,0.04,58.6, , ,57.7, , 9, 1, , , , , , , , , , , , , , ,250, 50
44255, 47.3, 303.0,2011-08-07T19:00:00, , , ,29.82, , ,59.4, , , , , , , , , , , , , , , , , , , , ,260, 30
44255, 47.3, 303.0,2011-08-07T20:00:00, , , ,29.82, , ,59.5, , , , , , , , , , , , , , , , , , , , ,280, 40
44255, 47.3, 302.7,2011-08-07T20:00:00, , , ,29.82,7,0.01,59.5, , ,57.7, , 8, 1, , , , , , , , , , , , , , ,280, 40
44255, 47.3, 303.0,2011-08-07T21:00:00, , , ,29.80,7,0.02,59.4, , ,57.6, , 9, 1,33, , , , , , ,A, , , , , , ,270, 40
44255, 47.3, 303.0,2011-08-07T22:00:00, , , ,29.80, , ,58.8, , , , , , , , , , , , , , , , , , , , ,280, 40
44255, 47.3, 302.7,2011-08-07T22:00:00, , , ,29.80,7,0.02,58.8, , ,57.4, , 8, 1, , , , , , , , , , , , , , ,280, 40
